Price per GB,Price per TB,Price,Capacity,Warranty,Form Factor,Technology,Condition,Affiliate Link,Affiliate Link HTML
₹6,"₹5,999","₹5,999",1 TB,,M.2,NVMe,New,"ORICO 1TB NVMe SSD PCIe 4.0- Up to 7000MB/s, M.2 SSD 2280 PCIe 4.0X4 Internal Solid State Drive SSD, Fast Heat Dissipation, Compatible with macOS Windows for Gamers and Creators-O7000 (1TB)","<a href=""https://www.amazon.in/dp/B0CQMX7BMK"">ORICO 1TB NVMe SSD PCIe 4.0- Up to 7000MB/s, M.2 SSD 2280 PCIe 4.0X4 Internal Solid State Drive SSD, Fast Heat Dissipation, Compatible with macOS Windows for Gamers and Creators-O7000 (1TB)</a>"
₹6,"₹6,000","₹11,999",2 TB,5 years,External,SSD,New,Kingston XS1000 2TB SSD | Pocket-Sized | USB 3.2 Gen 2 | External Solid State Drive | Up to 1050MB/s | SXS1000/2000G,"<a href=""https://www.amazon.in/dp/B0CCQG7RS8"">Kingston XS1000 2TB SSD | Pocket-Sized | USB 3.2 Gen 2 | External Solid State Drive | Up to 1050MB/s | SXS1000/2000G</a>"
₹6,"₹6,038","₹1,449",240 GB,3 years,Internal,SSD,New,Crucial BX500 240GB 3D NAND SATA 2.5-Inch Internal SSD - CT240BX500SSD1Z,"<a href=""https://www.amazon.in/dp/B07G3KRZBX"">Crucial BX500 240GB 3D NAND SATA 2.5-Inch Internal SSD - CT240BX500SSD1Z</a>"
₹6,"₹6,098","₹3,049",500 GB,3 years,M.2,NVMe,New,Kingston NV2 PCle 4.0 NVMe M.2 Internal SSD Up 500GB to 3500 MB/s,"<a href=""https://www.amazon.in/dp/B0BBWJH1P8"">Kingston NV2 PCle 4.0 NVMe M.2 Internal SSD Up 500GB to 3500 MB/s</a>"
₹6,"₹6,100","₹12,199",2 TB,5 years,M.2,NVMe,New,"Western Digital WD Black SN770 NVMe 2TB, Upto 5150MB/s, 5Y Warranty, PCIe Gen 4 NVMe M.2 (2280), Gaming Storage, Internal Solid State Drive (SSD) (WDS200T3X0E)","<a href=""https://www.amazon.in/dp/B09QV5KJHV"">Western Digital WD Black SN770 NVMe 2TB, Upto 5150MB/s, 5Y Warranty, PCIe Gen 4 NVMe M.2 (2280), Gaming Storage, Internal Solid State Drive (SSD) (WDS200T3X0E)</a>"
₹6,"₹6,102","₹1,562",256 GB,,USB,Flash,New,"SP Silicon Power Silicon Power 256GB USB 3.0 Flash Drive with Capless Swivel Design, USB 3.2 Gen 1 USB 2.0 Thumb Drive Pen Drive Memory Stick, Blaze B30 Series","<a href=""https://www.amazon.in/dp/B01CVOL81W"">SP Silicon Power Silicon Power 256GB USB 3.0 Flash Drive with Capless Swivel Design, USB 3.2 Gen 1 USB 2.0 Thumb Drive Pen Drive Memory Stick, Blaze B30 Series</a>"
₹6,"₹6,150","₹12,300",2 TB,5 years,External,SSD,New,Kingston XS1000 2TB Portable SSD Red| Pocket-Sized | USB 3.2 Gen 2 | External Solid State Drive | Up to 1050MB/s | SXS1000R/2000G,"<a href=""https://www.amazon.in/dp/B0D9HL9WKZ"">Kingston XS1000 2TB Portable SSD Red| Pocket-Sized | USB 3.2 Gen 2 | External Solid State Drive | Up to 1050MB/s | SXS1000R/2000G</a>"
₹6,"₹6,198","₹3,099",500 GB,5 years,M.2,NVMe,New,"Western Digital WD Blue SN580 PCIe Gen 4 NVMe SSD Internal Storage, 500GB","<a href=""https://www.amazon.in/dp/B0C8WP6B8R"">Western Digital WD Blue SN580 PCIe Gen 4 NVMe SSD Internal Storage, 500GB</a>"
₹6,"₹6,211","₹1,590",256 GB,5 years,USB,Flash,New,Kingston DataTraveler Exodia DTX/256 GB USB 3.2 Gen 1 Pen Drive (Black),"<a href=""https://www.amazon.in/dp/B08JD3DSTJ"">Kingston DataTraveler Exodia DTX/256 GB USB 3.2 Gen 1 Pen Drive (Black)</a>"
₹6,"₹6,234",₹399,64 GB,5 years,USB,Flash,New,SanDisk Cruzer Blade 64GB USB 2.0 Flash Drive,"<a href=""https://www.amazon.in/dp/B00BX5FOCK"">SanDisk Cruzer Blade 64GB USB 2.0 Flash Drive</a>"
₹6,"₹6,242",₹799,128 GB,6 months,microSD,Flash,Used,(Refurbished) Samsung EVO Plus 128GB microSDXC UHS-I U3 100MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128HA),"<a href=""https://www.amazon.in/dp/B08HCSCMXH"">(Refurbished) Samsung EVO Plus 128GB microSDXC UHS-I U3 100MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128HA)</a>"
₹6,"₹6,250","₹24,999",4 TB,3 years,External,SSD,New,"Crucial X6 4TB Portable SSD Up to 800MB/s USB 3.2 External Solid State Drive, USB-C - CT4000X6SSD9","<a href=""https://www.amazon.in/dp/B08W1KDM9K"">Crucial X6 4TB Portable SSD Up to 800MB/s USB 3.2 External Solid State Drive, USB-C - CT4000X6SSD9</a>"
₹6,"₹6,396","₹3,198",500 GB,3 years,M.2,NVMe,New,"Seagate Barracuda Q5 SSD 500GB up to 2400 MB/s - Internal M.2 NVMe PCIe Gen3 ×4, 3D QLC for Desktop or Laptop, 1-Year Rescue Services (ZP500CV3A001)","<a href=""https://www.amazon.in/dp/B08LB86XJW"">Seagate Barracuda Q5 SSD 500GB up to 2400 MB/s - Internal M.2 NVMe PCIe Gen3 ×4, 3D QLC for Desktop or Laptop, 1-Year Rescue Services (ZP500CV3A001)</a>"
₹6,"₹6,441","₹1,649",256 GB,5 years,USB,Flash,New,"SanDisk Ultra USB 3.0 Flash Drive, CZ48 256GB, USB3.0, Black, Stylish Sleek Design, 5Y Warranty","<a href=""https://www.amazon.in/dp/B09DK9J27F"">SanDisk Ultra USB 3.0 Flash Drive, CZ48 256GB, USB3.0, Black, Stylish Sleek Design, 5Y Warranty</a>"
₹6,"₹6,477",₹829,128 GB,2 years,USB,Flash,New,SanDisk Ultra 128 GB USB 3.0 Pen Drive (Black),"<a href=""https://www.amazon.in/dp/B07JJFSG2B"">SanDisk Ultra 128 GB USB 3.0 Pen Drive (Black)</a>"
₹6,"₹6,477",₹829,128 GB,5 years,USB,Flash,New,SanDisk ® Ultra Curve USB 3.2 128GB 100MB/s R Navy Blue,"<a href=""https://www.amazon.in/dp/B0B4N54ZB2"">SanDisk ® Ultra Curve USB 3.2 128GB 100MB/s R Navy Blue</a>"
₹6,"₹6,477",₹829,128 GB,5 years,USB,Flash,New,"SanDisk Ultra Shift USB Flash Drive USB 3.0, 100MB/s R, 128GB","<a href=""https://www.amazon.in/dp/B0BDXDSM69"">SanDisk Ultra Shift USB Flash Drive USB 3.0, 100MB/s R, 128GB</a>"
₹7,"₹6,547",₹419,64 GB,5 years,microSD,Flash,New,"Geonix 64GB MicroSDXC, 150MB/s Read, 70MB/s Write, Memory Card, 5 Years Warranty","<a href=""https://www.amazon.in/dp/B0D6GQQW3Y"">Geonix 64GB MicroSDXC, 150MB/s Read, 70MB/s Write, Memory Card, 5 Years Warranty</a>"
₹7,"₹6,633",₹849,128 GB,10 years,microSD,Flash,New,"HP 128GB MicroSD Memory Card SDXC mx310 Class 10, UHS-I, U1 Card, Upto 100MB/s R, 10 Y Warranty","<a href=""https://www.amazon.in/dp/B07DJGJ18T"">HP 128GB MicroSD Memory Card SDXC mx310 Class 10, UHS-I, U1 Card, Upto 100MB/s R, 10 Y Warranty</a>"
₹7,"₹6,637","₹1,699",256 GB,,M.2,NVMe,New,Consistent SSD NVME 256GB (6Gb/S),"<a href=""https://www.amazon.in/dp/B08Z3B6YFK"">Consistent SSD NVME 256GB (6Gb/S)</a>"
₹7,"₹6,650","₹13,299",2 TB,5 years,M.2,NVMe,New,"XPG GAMMIX S70 Blade M.2 NVME 2TB PCIe Gen4 2280 Internal Gaming SSD Read/Write Up to 7,400/6800 MB/s (AGAMMIXS70B-2T-CS) Compatible with PC, Laptop and Play Station 5","<a href=""https://www.amazon.in/dp/B093DNV47J"">XPG GAMMIX S70 Blade M.2 NVME 2TB PCIe Gen4 2280 Internal Gaming SSD Read/Write Up to 7,400/6800 MB/s (AGAMMIXS70B-2T-CS) Compatible with PC, Laptop and Play Station 5</a>"
₹7,"₹6,662","₹1,599",240 GB,3 years,M.2,SATA,New,"Western Digital WD Green M.2 240GB, Up to 545MB/s, 2.5 Inch/7 mm, 3Y Warranty, Internal Solid State Drive (SSD) (WDS240G3G0B)","<a href=""https://www.amazon.in/dp/B09TMVV6CQ"">Western Digital WD Green M.2 240GB, Up to 545MB/s, 2.5 Inch/7 mm, 3Y Warranty, Internal Solid State Drive (SSD) (WDS240G3G0B)</a>"
₹7,"₹6,685","₹6,685",1 TB,3 years,External,SSD,New,"Crucial X6 1TB Portable SSD Up to 800MB/s USB 3.2 External Solid State Drive, USB-C - CT1000X6SSD9","<a href=""https://www.amazon.in/dp/B08FSZT2J7"">Crucial X6 1TB Portable SSD Up to 800MB/s USB 3.2 External Solid State Drive, USB-C - CT1000X6SSD9</a>"
₹7,"₹6,703",₹429,64 GB,,USB,Flash,New,"SP Silicon Power Silicon Power 64GB USB 3.0 Flash Drive with Keychain Hole Key Ring Design, Waterproof Dustproof Metal Casing Thumb Drive Pen Drive Memory Stick - Jewel J80 Series","<a href=""https://www.amazon.in/dp/B00OH4W2M4"">SP Silicon Power Silicon Power 64GB USB 3.0 Flash Drive with Keychain Hole Key Ring Design, Waterproof Dustproof Metal Casing Thumb Drive Pen Drive Memory Stick - Jewel J80 Series</a>"
₹7,"₹6,750","₹13,499",2 TB,3 years,External,SSD,New,"SanDisk 2TB Portable SSD, 800MB/s R, USB 3.2 Gen 2, Rugged SSD with Upto 2 Meter Drop Protection, Type-C to Type-A Cable, PC & Mac Compatible, 3 Y Warranty, External SSD (SDSSDE30-2T00-G26)","<a href=""https://www.amazon.in/dp/B0C5JNWF58"">SanDisk 2TB Portable SSD, 800MB/s R, USB 3.2 Gen 2, Rugged SSD with Upto 2 Meter Drop Protection, Type-C to Type-A Cable, PC & Mac Compatible, 3 Y Warranty, External SSD (SDSSDE30-2T00-G26)</a>"
₹7,"₹6,834","₹3,499",512 GB,5 years,USB,Flash,New,SanDisk® Ultra Curve USB 3.2 512GB 100MB/s R Black,"<a href=""https://www.amazon.in/dp/B0B4N4QT4W"">SanDisk® Ultra Curve USB 3.2 512GB 100MB/s R Black</a>"
₹7,"₹6,852",₹877,128 GB,2 years,USB,Flash,New,HP 818w 128GB USB 3.2 Flash Drive Silver Metal,"<a href=""https://www.amazon.in/dp/B0CRYZG7RL"">HP 818w 128GB USB 3.2 Flash Drive Silver Metal</a>"
₹7,"₹6,859",₹439,64 GB,5 years,USB,Flash,New,"SanDisk Ultra Shift USB Flash Drive USB 3.0, 100MB/s R, 64GB","<a href=""https://www.amazon.in/dp/B0BDXFSDLC"">SanDisk Ultra Shift USB Flash Drive USB 3.0, 100MB/s R, 64GB</a>"
₹7,"₹6,945",₹889,128 GB,5 years,USB,Flash,New,SanDisk Ultra Dual SDDD3-128G-I35 USB 3.0 128GB Flash Drive (Dual Micro-USB and USB 3.0 connectors),"<a href=""https://www.amazon.in/dp/B07G2LJHXQ"">SanDisk Ultra Dual SDDD3-128G-I35 USB 3.0 128GB Flash Drive (Dual Micro-USB and USB 3.0 connectors)</a>"
₹7,"₹6,990","₹6,990",1 TB,5 years,Internal,SSD,New,"Western Digital WD Blue SA510 SATA 1TB, Up to 560MB/s, 2.5 Inch/7 mm, 5Y Warranty, Internal Solid State Drive (SSD) (WDS100T3B0A)","<a href=""https://www.amazon.in/dp/B09ZYQ84CM"">Western Digital WD Blue SA510 SATA 1TB, Up to 560MB/s, 2.5 Inch/7 mm, 5Y Warranty, Internal Solid State Drive (SSD) (WDS100T3B0A)</a>"
₹7,"₹6,999","₹6,999",1 TB,3 years,"Internal 2.5""",HDD,New,"Transcend StoreJet 1TB USB 3.1 Gen 1 Portable Hard Disk Drive Compatible with PC, Mac, Tab, PS5 and Xbox, RecoveRx Software 2.5"" HDD 3 Yrs. Warranty - TS1TSJ25M3S","<a href=""https://www.amazon.in/dp/B07B4CJ4KS"">Transcend StoreJet 1TB USB 3.1 Gen 1 Portable Hard Disk Drive Compatible with PC, Mac, Tab, PS5 and Xbox, RecoveRx Software 2.5"" HDD 3 Yrs. Warranty - TS1TSJ25M3S</a>"
₹7,"₹7,020","₹1,797",256 GB,5 years,M.2,SATA,New,EVM 256GB mSATA Internal SSD - 520MB/s Read & 500MB/s Write - 5-Year Warranty (EVMMS/256GB),"<a href=""https://www.amazon.in/dp/B09W328JLY"">EVM 256GB mSATA Internal SSD - 520MB/s Read & 500MB/s Write - 5-Year Warranty (EVMMS/256GB)</a>"
₹7,"₹7,027","₹1,799",256 GB,10 years,microSD,Flash,New,"SanDisk Ultra 256GB microSDXC UHS-I, 150MB/s R, Memory Card, 10 Y Warranty, for Smartphones","<a href=""https://www.amazon.in/dp/B0BDYW3RN3"">SanDisk Ultra 256GB microSDXC UHS-I, 150MB/s R, Memory Card, 10 Y Warranty, for Smartphones</a>"
₹7,"₹7,027","₹1,799",256 GB,5 years,USB,Flash,New,SanDisk Ultra Flair 256GB USB 3.0 Flash Drive,"<a href=""https://www.amazon.in/dp/B07SHGW6VK"">SanDisk Ultra Flair 256GB USB 3.0 Flash Drive</a>"
₹7,"₹7,040","₹3,379",480 GB,3 years,Internal,SSD,New,"Seagate Barracuda SATA SSD 480GB Internal Solid State Drive,Black, Compatible with SATA 3Gb/s and SATA 1.5Gb/s, Included DiscWizard SeaTools Software (ZA480CV1A002)","<a href=""https://www.amazon.in/dp/B0BYZCR2T5"">Seagate Barracuda SATA SSD 480GB Internal Solid State Drive,Black, Compatible with SATA 3Gb/s and SATA 1.5Gb/s, Included DiscWizard SeaTools Software (ZA480CV1A002)</a>"
₹7,"₹7,094",₹908,128 GB,10 years,microSD,Flash,New,"SanDisk Ultra 128GB microSDXC UHS-I, 140MB/s R, Memory Card, 10 Y Warranty, for Smartphones","<a href=""https://www.amazon.in/dp/B0BDYVC5TD"">SanDisk Ultra 128GB microSDXC UHS-I, 140MB/s R, Memory Card, 10 Y Warranty, for Smartphones</a>"
₹7,"₹7,130","₹7,130",1 TB,5 years,M.2,NVMe,New,"Samsung 980 1TB Up to 3,500 MB/s PCIe 3.0 NVMe M.2 (2280) Internal Solid State Drive (SSD) (MZ-V8V1T0)","<a href=""https://www.amazon.in/dp/B08TJ2649W"">Samsung 980 1TB Up to 3,500 MB/s PCIe 3.0 NVMe M.2 (2280) Internal Solid State Drive (SSD) (MZ-V8V1T0)</a>"
₹7,"₹7,172",₹459,64 GB,,USB,Flash,New,"SanDisk Ultra 64 GB USB 3.0 Pen Drive (SDCZ48-064G-135/SDCZ48-064G-UAM46, Black)","<a href=""https://www.amazon.in/dp/B00KYK2ABI"">SanDisk Ultra 64 GB USB 3.0 Pen Drive (SDCZ48-064G-135/SDCZ48-064G-UAM46, Black)</a>"
₹7,"₹7,190","₹7,190",1 TB,6 months,External,SSD,Used,(Refurbished) SanDisk SSD External 1TB USB3.2Gen2 Read Up to 520MB/s SDSSDE30-1T00-GH25 Portable SSD Win Mac PS4 Eco Package,"<a href=""https://www.amazon.in/dp/B0DG5ZJWT7"">(Refurbished) SanDisk SSD External 1TB USB3.2Gen2 Read Up to 520MB/s SDSSDE30-1T00-GH25 Portable SSD Win Mac PS4 Eco Package</a>"
₹7,"₹7,225","₹3,699",512 GB,10 years,microSD,Flash,New,"SanDisk Ultra 512GB microSDXC UHS-I, 150MB/s R, Memory Card, 10 Y Warranty, for Smartphones","<a href=""https://www.amazon.in/dp/B0BDYVYDVQ"">SanDisk Ultra 512GB microSDXC UHS-I, 150MB/s R, Memory Card, 10 Y Warranty, for Smartphones</a>"
₹7,"₹7,225","₹3,699",512 GB,5 years,microSD,Flash,New,"Amazon Basics 512 GB Micro SDXC Memory Card | 180 MB/s Read | Memory Card for 4K Video on Smartphones, Action Cams and Drones","<a href=""https://www.amazon.in/dp/B0CV7WSG4L"">Amazon Basics 512 GB Micro SDXC Memory Card | 180 MB/s Read | Memory Card for 4K Video on Smartphones, Action Cams and Drones</a>"
₹7,"₹7,225","₹3,699",512 GB,5 years,USB,Flash,New,"SanDisk Ultra Dual Drive Go USB Type C Pendrive for Mobile, Navy Blue, 512GB, 5Y Warranty","<a href=""https://www.amazon.in/dp/B0BN42N49G"">SanDisk Ultra Dual Drive Go USB Type C Pendrive for Mobile, Navy Blue, 512GB, 5Y Warranty</a>"
₹7,"₹7,225","₹3,699",512 GB,5 years,USB,Flash,New,"SanDisk Ultra Dual Drive Go USB 3.0 Flash Drive, Peach, 512GB, 5Y","<a href=""https://www.amazon.in/dp/B0B4DYSJZV"">SanDisk Ultra Dual Drive Go USB 3.0 Flash Drive, Peach, 512GB, 5Y</a>"
₹7,"₹7,229","₹7,229",1 TB,5 years,External,SSD,New,Kingston XS1000 1TB Portable SSD Red | Pocket-Sized | USB 3.2 Gen 2 | External Solid State Drive | Up to 1050MB/s | SXS1000R/1000G,"<a href=""https://www.amazon.in/dp/B0D9HJNR5W"">Kingston XS1000 1TB Portable SSD Red | Pocket-Sized | USB 3.2 Gen 2 | External Solid State Drive | Up to 1050MB/s | SXS1000R/1000G</a>"
₹7,"₹7,250","₹14,499",2 TB,3 years,External,SSD,New,"Samsung T5 EVO Portable SSD 2TB, USB 3.2 Gen 1 External Solid State Drive, Seq. Read Speeds Up to 460MB/s for Gaming and Content Creation, MU-PH2T0S/WW, Black","<a href=""https://www.amazon.in/dp/B0CGH7JDBX"">Samsung T5 EVO Portable SSD 2TB, USB 3.2 Gen 1 External Solid State Drive, Seq. Read Speeds Up to 460MB/s for Gaming and Content Creation, MU-PH2T0S/WW, Black</a>"
₹7,"₹7,258",₹929,128 GB,5 years,microSD,Flash,New,"Amazon Basics 128 GB Micro SD Card with Adapter | Upto 120 MB/s | Class 10 | U1, C10, V10 Speed Classes","<a href=""https://www.amazon.in/dp/B0CGCZJ75B"">Amazon Basics 128 GB Micro SD Card with Adapter | Upto 120 MB/s | Class 10 | U1, C10, V10 Speed Classes</a>"
₹7,"₹7,322","₹3,749",512 GB,3 years,External,SSD,New,CYBERX Portable 512GB Slim USB Type C SSD,"<a href=""https://www.amazon.in/dp/B0D2NJ3S7P"">CYBERX Portable 512GB Slim USB Type C SSD</a>"
₹7,"₹7,333","₹10,999",1.5 TB,10 years,microSD,Flash,New,"SanDisk Ultra® microSDXC™ UHS-I Memory Card, 1.5TB, Up to 150MB/s","<a href=""https://www.amazon.in/dp/B0CN5JH6WM"">SanDisk Ultra® microSDXC™ UHS-I Memory Card, 1.5TB, Up to 150MB/s</a>"
₹7,"₹7,344",₹940,128 GB,,Internal,SSD,New,Foxin 128 GB PRO SSD | Hard Disk with 3D NAND Technology & 2.5 Inch SATA III 6GB/S Speed with 5 Years Limited Warranty,"<a href=""https://www.amazon.in/dp/B09FQ4Z513"">Foxin 128 GB PRO SSD | Hard Disk with 3D NAND Technology & 2.5 Inch SATA III 6GB/S Speed with 5 Years Limited Warranty</a>"
₹7,"₹7,391",₹946,128 GB,5 years,M.2,NVMe,New,"EVM M.2 NVMe Internal SSD (2280) - 1800MB/s Read - PCIe Interface Gen 3x4-4X Faster Than SATA SSD- 5 Year Warranty, 128GB","<a href=""https://www.amazon.in/dp/B09F6HKKDF"">EVM M.2 NVMe Internal SSD (2280) - 1800MB/s Read - PCIe Interface Gen 3x4-4X Faster Than SATA SSD- 5 Year Warranty, 128GB</a>"
₹7,"₹7,399","₹7,399",1 TB,1 year,External,SSD,New,"amazon basics Portable 1TB SSD, USB 3.2 Gen 2x2 (20Gbps, Type-C), Read Speed up to 2000MB/s","<a href=""https://www.amazon.in/dp/B0BXFFF1B2"">amazon basics Portable 1TB SSD, USB 3.2 Gen 2x2 (20Gbps, Type-C), Read Speed up to 2000MB/s</a>"
₹7,"₹7,484",₹479,64 GB,10 years,microSD,Flash,New,"HP 64GB MicroSD Memory Card SDXC mx310 Class 10, UHS-I, U1 Card, Upto 100MB/s R, 10 Y Warranty","<a href=""https://www.amazon.in/dp/B07DJGB43S"">HP 64GB MicroSD Memory Card SDXC mx310 Class 10, UHS-I, U1 Card, Upto 100MB/s R, 10 Y Warranty</a>"
₹7,"₹7,484",₹479,64 GB,5 years,USB,Flash,New,Kingston DataTraveler Exodia DTX/64 GB Pen Drive USB 3.2 Gen 1 (Multicolor),"<a href=""https://www.amazon.in/dp/B08JD5PV9F"">Kingston DataTraveler Exodia DTX/64 GB Pen Drive USB 3.2 Gen 1 (Multicolor)</a>"
₹7,"₹7,499","₹7,499",1 TB,3 years,Internal,SSD,New,"Sandisk 1TB Portable SSD, 800MB/s R, USB 3.2 Gen 2, Rugged SSD with Upto 2 Meter Drop Protection, Type-C to Type-A Cable, PC & Mac Compatible, 3 Y Warranty, External SSD (SDSSDE30-1T00-G26)","<a href=""https://www.amazon.in/dp/B0C5JQ68FY"">Sandisk 1TB Portable SSD, 800MB/s R, USB 3.2 Gen 2, Rugged SSD with Upto 2 Meter Drop Protection, Type-C to Type-A Cable, PC & Mac Compatible, 3 Y Warranty, External SSD (SDSSDE30-1T00-G26)</a>"
₹7,"₹7,499","₹7,499",1 TB,,M.2,NVMe,New,"XPG GAMMIX S70 Blade M.2 NVME 1TB PCIe Gen4x4 2280 Internal Solid State Drive/SSD, Read/Write Speed Up to 7,400/6800 MB/s - AGAMMIXS70B-1T-CS Compatible with PC, Laptop and Play Station 5","<a href=""https://www.amazon.in/dp/B093DP3X4H"">XPG GAMMIX S70 Blade M.2 NVME 1TB PCIe Gen4x4 2280 Internal Solid State Drive/SSD, Read/Write Speed Up to 7,400/6800 MB/s - AGAMMIXS70B-1T-CS Compatible with PC, Laptop and Play Station 5</a>"
₹7,"₹7,499","₹7,499",1 TB,3 years,External,SSD,New,"Seagate One Touch 1TB External SSD up to 1030 Mb/s, for Windows, Mac, Android App, 3yr Data Recovery Services, Portable Solid State Drive Black, 6 Month Mylio Create and Dropbox Plan (STKG1000400)","<a href=""https://www.amazon.in/dp/B08XKMYCBB"">Seagate One Touch 1TB External SSD up to 1030 Mb/s, for Windows, Mac, Android App, 3yr Data Recovery Services, Portable Solid State Drive Black, 6 Month Mylio Create and Dropbox Plan (STKG1000400)</a>"
₹7,"₹7,499","₹7,499",1 TB,3 years,External,SSD,New,"Western Digital 1TB Elements Portable SSD, 400MB/s R, Upto 2 Meter Drop Protection, PC & MAC Compatible, 3 Y Warranty (WDBAYN0010BBK-WESN)","<a href=""https://www.amazon.in/dp/B097TTZD48"">Western Digital 1TB Elements Portable SSD, 400MB/s R, Upto 2 Meter Drop Protection, PC & MAC Compatible, 3 Y Warranty (WDBAYN0010BBK-WESN)</a>"
₹7,"₹7,499","₹7,499",1 TB,3 years,External,SSD,New,"Seagate One Touch 1 TB External SSD up to 1030 Mb/s, for Windows and Mac, with Android App, 3 yr Data Recovery Services, Portable Solid State Drive – Blue (STKG1000402)","<a href=""https://www.amazon.in/dp/B08XKNPMY1"">Seagate One Touch 1 TB External SSD up to 1030 Mb/s, for Windows and Mac, with Android App, 3 yr Data Recovery Services, Portable Solid State Drive – Blue (STKG1000402)</a>"
₹7,"₹7,499","₹7,499",1 TB,3 years,External,SSD,New,"Seagate One Touch 1TB External SSD up to 1030 Mb/s, for Windows and Mac, with Android App, 3 yr Data Recovery Services, Portable SSD, 6 Month Mylio Create and Dropbox Plan – Silver (STKG1000401)","<a href=""https://www.amazon.in/dp/B08XKJG9GM"">Seagate One Touch 1TB External SSD up to 1030 Mb/s, for Windows and Mac, with Android App, 3 yr Data Recovery Services, Portable SSD, 6 Month Mylio Create and Dropbox Plan – Silver (STKG1000401)</a>"
₹8,"₹7,523",₹963,128 GB,5 years,USB,Flash,New,"SanDisk Ultra Luxe USB 3.2 Flash Drive 128GB, Upto 400MB/s, All Metal, Metallic Silver","<a href=""https://www.amazon.in/dp/B09DK8QF8F"">SanDisk Ultra Luxe USB 3.2 Flash Drive 128GB, Upto 400MB/s, All Metal, Metallic Silver</a>"
₹8,"₹7,575","₹30,299",4 TB,5 years,External,SSD,New,Crucial® X10 Pro 4TB Portable SSD,"<a href=""https://www.amazon.in/dp/B0C9WJQ9GP"">Crucial® X10 Pro 4TB Portable SSD</a>"
₹8,"₹7,578",₹485,64 GB,2 years,USB,Flash,New,HP 712w 64GB USB 3.2 Flash Drive- Blue,"<a href=""https://www.amazon.in/dp/B0C9TYS4YF"">HP 712w 64GB USB 3.2 Flash Drive- Blue</a>"
₹8,"₹7,641",₹489,64 GB,5 years,microSD,Flash,New,"KIOXIA Former Toshiba Memory EXCERIA 64 GB microSD Memory Card - Class 10, Up to 100 MB/s Read Speed (Blue) with 5year Warranty","<a href=""https://www.amazon.in/dp/B089GQNDCZ"">KIOXIA Former Toshiba Memory EXCERIA 64 GB microSD Memory Card - Class 10, Up to 100 MB/s Read Speed (Blue) with 5year Warranty</a>"
₹8,"₹7,648",₹979,128 GB,,microSD,Flash,New,"Kingston Canvas Select Plus 128GB microSD Card Class 10 UHS-I speeds up to 100MB/s with Adapter (SDCS2/128GBIN), Black","<a href=""https://www.amazon.in/dp/B07ZGWXVMB"">Kingston Canvas Select Plus 128GB microSD Card Class 10 UHS-I speeds up to 100MB/s with Adapter (SDCS2/128GBIN), Black</a>"
₹8,"₹7,693","₹3,939",512 GB,10 years,External,SSD,New,EVM EnSave External SSD 512GB - Smallest Portable SSD - 550 Mb/s Read & 500 Mb/s Write - USB 3.1 Gen 2 Type C - 10 Years Warranty (EPSSD/512GB),"<a href=""https://www.amazon.in/dp/B09PYSW33K"">EVM EnSave External SSD 512GB - Smallest Portable SSD - 550 Mb/s Read & 500 Mb/s Write - USB 3.1 Gen 2 Type C - 10 Years Warranty (EPSSD/512GB)</a>"
₹8,"₹7,797",₹499,64 GB,2 years,USB,Flash,New,HP 712w 64GB USB 3.2 Flash Drive- Black,"<a href=""https://www.amazon.in/dp/B0C9TY5RDV"">HP 712w 64GB USB 3.2 Flash Drive- Black</a>"
₹8,"₹7,805",₹999,128 GB,,microSD,Flash,New,"EVM 128GB Micro SD Card Endurance - 100mbps Transfer Speed, 10,000 Hours of Continuous Video Recording - Specially Designed for Surveillance and Security Camera - 5Yrs Warranty (ENTF/128GBU3)","<a href=""https://www.amazon.in/dp/B0DK98SRL3"">EVM 128GB Micro SD Card Endurance - 100mbps Transfer Speed, 10,000 Hours of Continuous Video Recording - Specially Designed for Surveillance and Security Camera - 5Yrs Warranty (ENTF/128GBU3)</a>"
