Price per GB,Price per TB,Price,Capacity,Warranty,Form Factor,Technology,Condition,Affiliate Link,Affiliate Link HTML
"€0,187",€187,€24,128 GB,,SD,Flash,Used,"SanDisk Extreme PRO 128GB SDXC Memory Card up to 170MB/s, UHS-1, Class 10, U3, V30","<a href=""https://www.amazon.es/dp/B07H9DVLBB"">SanDisk Extreme PRO 128GB SDXC Memory Card up to 170MB/s, UHS-1, Class 10, U3, V30</a>","<a href=""https://www.amazon.es/dp/B07H9DVLBB"">SanDisk Extreme PRO 128GB SDXC Memory Card up to 170MB/s, UHS-1, Class 10, U3, V30</a>"
"€0,187",€187,€12,64 GB,,microSD,Flash,New,"Samsung - Tarjeta de Memoria microSD EVO Plus (64 GB, SDXC U1, Clase 10, A1, 130 MB/s, con Adaptador versión 2021 (MB-MC64KA/EU)","<a href=""https://www.amazon.es/dp/B09R4HCKQ1"">Samsung - Tarjeta de Memoria microSD EVO Plus (64 GB, SDXC U1, Clase 10, A1, 130 MB/s, con Adaptador versión 2021 (MB-MC64KA/EU)</a>","<a href=""https://www.amazon.es/dp/B09R4HCKQ1"">Samsung - Tarjeta de Memoria microSD EVO Plus (64 GB, SDXC U1, Clase 10, A1, 130 MB/s, con Adaptador versión 2021 (MB-MC64KA/EU)</a>"
"€0,187",€187,€12,64 GB,5 years,USB,Flash,New,"SanDisk Ultra 64 GB Dual Type-C USB 3.0 Flash Drive, Silver","<a href=""https://www.amazon.es/dp/B01EZ0X3L8"">SanDisk Ultra 64 GB Dual Type-C USB 3.0 Flash Drive, Silver</a>","<a href=""https://www.amazon.es/dp/B01EZ0X3L8"">SanDisk Ultra 64 GB Dual Type-C USB 3.0 Flash Drive, Silver</a>"
"€0,188",€188,€12,64 GB,,microSD,Flash,New,"SanDisk 64 GB Extreme tarjeta de memoria microSDXC para drones y cámaras de acción+adaptador SD+RescuePRO Deluxe, hasta 170 MB/s, Clase A2 de rendimiento de las aplicaciones, UHS-I, Class 10, U3 y V30","<a href=""https://www.amazon.es/dp/B09X7CXWQQ"">SanDisk 64 GB Extreme tarjeta de memoria microSDXC para drones y cámaras de acción+adaptador SD+RescuePRO Deluxe, hasta 170 MB/s, Clase A2 de rendimiento de las aplicaciones, UHS-I, Class 10, U3 y V30</a>","<a href=""https://www.amazon.es/dp/B09X7CXWQQ"">SanDisk 64 GB Extreme tarjeta de memoria microSDXC para drones y cámaras de acción+adaptador SD+RescuePRO Deluxe, hasta 170 MB/s, Clase A2 de rendimiento de las aplicaciones, UHS-I, Class 10, U3 y V30</a>"
"€0,189",€189,€6,32 GB,,microSD,Flash,New,SanDisk Ultra microSDHC 32GB + SD Adapter 100MB/s Class 10 UHS-I,"<a href=""https://www.amazon.es/dp/B08HVWJM8C"">SanDisk Ultra microSDHC 32GB + SD Adapter 100MB/s Class 10 UHS-I</a>","<a href=""https://www.amazon.es/dp/B08HVWJM8C"">SanDisk Ultra microSDHC 32GB + SD Adapter 100MB/s Class 10 UHS-I</a>"
"€0,195",€195,€25,128 GB,,microSD,Flash,New,"Lexar Tarjeta Micro SD de 128 GB, Tarjeta Micro SD de hasta 100 MB/seg(R), Tarjeta de Memoria microSDXC con Adaptador SD, A1, U3, C10, V30, Tarjeta Micro SD 2 Unidades","<a href=""https://www.amazon.es/dp/B0B1881Y7H"">Lexar Tarjeta Micro SD de 128 GB, Tarjeta Micro SD de hasta 100 MB/seg(R), Tarjeta de Memoria microSDXC con Adaptador SD, A1, U3, C10, V30, Tarjeta Micro SD 2 Unidades</a>"
"€0,200",€200,€51,256 GB,,SD,Flash,New,"SanDisk 256GB Extreme PRO, Tarjeta de memoria, SDXC, hasta 200 MB/s, + RescuePro Deluxe, UHS-I Class 10 U3 V30","<a href=""https://www.amazon.es/dp/B09X7CFXSX"">SanDisk 256GB Extreme PRO, Tarjeta de memoria, SDXC, hasta 200 MB/s, + RescuePro Deluxe, UHS-I Class 10 U3 V30</a>","<a href=""https://www.amazon.es/dp/B09X7CFXSX"">SanDisk 256GB Extreme PRO, Tarjeta de memoria, SDXC, hasta 200 MB/s, + RescuePro Deluxe, UHS-I Class 10 U3 V30</a>"
"€0,200",€200,€6,32 GB,,USB,Flash,New,"Philips Pico 2.2, Memoria USB de 32 GB","<a href=""https://www.amazon.es/dp/B00A928N8K"">Philips Pico 2.2, Memoria USB de 32 GB</a>"
"€0,200",€200,€13,64 GB,,microSD,Flash,New,"SanDisk High Endurance Video Monitoring for Dashcams & Home Monitoring 64 GB microSDXC Memory Card + SD Adaptor, Up to 100 MB/s Read and 40 MB/s Write, Class 10, U3, V30, White","<a href=""https://www.amazon.es/dp/B07P3D6Y5B"">SanDisk High Endurance Video Monitoring for Dashcams & Home Monitoring 64 GB microSDXC Memory Card + SD Adaptor, Up to 100 MB/s Read and 40 MB/s Write, Class 10, U3, V30, White</a>","<a href=""https://www.amazon.es/dp/B07P3D6Y5B"">SanDisk High Endurance Video Monitoring for Dashcams & Home Monitoring 64 GB microSDXC Memory Card + SD Adaptor, Up to 100 MB/s Read and 40 MB/s Write, Class 10, U3, V30, White</a>"
"€0,202",€202,€13,64 GB,2 years,microSD,Flash,Used,"SanDisk Extreme PRO 64GB tarjeta microSDXC + adaptador SD + RescuePro Deluxe, hasta 200 MB/s, con Clase A2 de rendimiento de las aplicaciones UHS-I Class 10 U3 V30","<a href=""https://www.amazon.es/dp/B09X7BYSFG"">SanDisk Extreme PRO 64GB tarjeta microSDXC + adaptador SD + RescuePro Deluxe, hasta 200 MB/s, con Clase A2 de rendimiento de las aplicaciones UHS-I Class 10 U3 V30</a>","<a href=""https://www.amazon.es/dp/B09X7BYSFG"">SanDisk Extreme PRO 64GB tarjeta microSDXC + adaptador SD + RescuePro Deluxe, hasta 200 MB/s, con Clase A2 de rendimiento de las aplicaciones UHS-I Class 10 U3 V30</a>"
"€0,203",€203,€26,128 GB,,SD,Flash,New,"Lexar Tarjeta SD 128 GB Silver, hasta 205 MB/s de Lectura, Tarjeta de Memoria SDXC UHS-I, Clase 10, U3, V30, SD Card para Fotógrafos Profesionales, Videógrafos y Entusiastas","<a href=""https://www.amazon.es/dp/B0D12SRVGG"">Lexar Tarjeta SD 128 GB Silver, hasta 205 MB/s de Lectura, Tarjeta de Memoria SDXC UHS-I, Clase 10, U3, V30, SD Card para Fotógrafos Profesionales, Videógrafos y Entusiastas</a>"
"€0,203",€203,€26,128 GB,,SD,Flash,New,"SanDisk 128GB Extreme PRO, Tarjeta de memoria, SDXC, hasta 200 MB/s + RescuePro Deluxe UHS-I Class 10 U3 V30","<a href=""https://www.amazon.es/dp/B09X7FXHVJ"">SanDisk 128GB Extreme PRO, Tarjeta de memoria, SDXC, hasta 200 MB/s + RescuePro Deluxe UHS-I Class 10 U3 V30</a>","<a href=""https://www.amazon.es/dp/B09X7FXHVJ"">SanDisk 128GB Extreme PRO, Tarjeta de memoria, SDXC, hasta 200 MB/s + RescuePro Deluxe UHS-I Class 10 U3 V30</a>"
"€0,204",€204,€13,64 GB,,microSD,Flash,New,"Kingston Canvas Select Plus Tarjeta microSD, SDCS2/64GB-2P1A Class 10 (2X Tarjetas,SD con Adaptador SD)","<a href=""https://www.amazon.es/dp/B07Z4GQHD6"">Kingston Canvas Select Plus Tarjeta microSD, SDCS2/64GB-2P1A Class 10 (2X Tarjetas,SD con Adaptador SD)</a>","<a href=""https://www.amazon.es/dp/B07Z4GQHD6"">Kingston Canvas Select Plus Tarjeta microSD, SDCS2/64GB-2P1A Class 10 (2X Tarjetas,SD con Adaptador SD)</a>"
"€0,204",€204,€7,32 GB,,SD,Flash,New,"Transcend TS32GSDC300S-E Tarjeta SD de 32 GB, SDHC, Clase 10, U1, Velocidad de Lectura hasta 95 MB/s – Paquete abrefácil","<a href=""https://www.amazon.es/dp/B07DVJGYF4"">Transcend TS32GSDC300S-E Tarjeta SD de 32 GB, SDHC, Clase 10, U1, Velocidad de Lectura hasta 95 MB/s – Paquete abrefácil</a>"
"€0,206",€206,€7,32 GB,,USB,Flash,New,"Lexar JumpDrive S80 Memoria USB 32GB USB 3.1, Pendrive hasta 130MB/s de Lectura, Unidad Flash para computadora, datos de almacenamiento externo, foto, video (LJDS080032G-BNBAG)","<a href=""https://www.amazon.es/dp/B08H1FPF6X"">Lexar JumpDrive S80 Memoria USB 32GB USB 3.1, Pendrive hasta 130MB/s de Lectura, Unidad Flash para computadora, datos de almacenamiento externo, foto, video (LJDS080032G-BNBAG)</a>"
"€0,206",€206,€13,64 GB,2 years,microSD,Flash,New,"SanDisk Extreme PRO 64GB tarjeta microSDXC + adaptador SD + RescuePro Deluxe, hasta 200 MB/s, con Clase A2 de rendimiento de las aplicaciones UHS-I Class 10 U3 V30","<a href=""https://www.amazon.es/dp/B09X7BYSFG"">SanDisk Extreme PRO 64GB tarjeta microSDXC + adaptador SD + RescuePro Deluxe, hasta 200 MB/s, con Clase A2 de rendimiento de las aplicaciones UHS-I Class 10 U3 V30</a>","<a href=""https://www.amazon.es/dp/B09X7BYSFG"">SanDisk Extreme PRO 64GB tarjeta microSDXC + adaptador SD + RescuePro Deluxe, hasta 200 MB/s, con Clase A2 de rendimiento de las aplicaciones UHS-I Class 10 U3 V30</a>"
"€0,207",€207,€13,64 GB,,microSD,Flash,Used,"SanDisk High Endurance Video Monitoring for Dashcams & Home Monitoring 64 GB microSDXC Memory Card + SD Adaptor, Up to 100 MB/s Read and 40 MB/s Write, Class 10, U3, V30, White","<a href=""https://www.amazon.es/dp/B07P3D6Y5B"">SanDisk High Endurance Video Monitoring for Dashcams & Home Monitoring 64 GB microSDXC Memory Card + SD Adaptor, Up to 100 MB/s Read and 40 MB/s Write, Class 10, U3, V30, White</a>","<a href=""https://www.amazon.es/dp/B07P3D6Y5B"">SanDisk High Endurance Video Monitoring for Dashcams & Home Monitoring 64 GB microSDXC Memory Card + SD Adaptor, Up to 100 MB/s Read and 40 MB/s Write, Class 10, U3, V30, White</a>"
"€0,210",€210,€27,128 GB,10 years,SD,Flash,New,"SanDisk Ultra 128GB SDXC Memory Card, Up to 120 MB/s, Class 10, UHS-I, V10","<a href=""https://www.amazon.es/dp/B08GY61ZZN"">SanDisk Ultra 128GB SDXC Memory Card, Up to 120 MB/s, Class 10, UHS-I, V10</a>","<a href=""https://www.amazon.es/dp/B08GY61ZZN"">SanDisk Ultra 128GB SDXC Memory Card, Up to 120 MB/s, Class 10, UHS-I, V10</a>"
"€0,211",€211,€27,128 GB,,SD,Flash,New,Gigastone Tarjeta SD de 128 GB UHS-I U1 Clase 10 SDXC Tarjeta de Memoria de Alta Velocidad Full HD Video Canon Nikon Sony Pentax Kodak Olympus Panasonic Cámara Digital,"<a href=""https://www.amazon.es/dp/B07C1HS8Q7"">Gigastone Tarjeta SD de 128 GB UHS-I U1 Clase 10 SDXC Tarjeta de Memoria de Alta Velocidad Full HD Video Canon Nikon Sony Pentax Kodak Olympus Panasonic Cámara Digital</a>"
"€0,213",€213,€27,128 GB,,SD,Flash,Used,"Lexar Professional 1667x Tarjeta de memoria SD 128GB, SDXC UHS-II, Hasta 250 MB/s de Lectura, Clase 10, U3, V60, SD para fotógrafo profesional, camarógrafo, entusiasta (LSD128CB1667)","<a href=""https://www.amazon.es/dp/B07SZ3GCC6"">Lexar Professional 1667x Tarjeta de memoria SD 128GB, SDXC UHS-II, Hasta 250 MB/s de Lectura, Clase 10, U3, V60, SD para fotógrafo profesional, camarógrafo, entusiasta (LSD128CB1667)</a>","<a href=""https://www.amazon.es/dp/B07SZ3GCC6"">Lexar Professional 1667x Tarjeta de memoria SD 128GB, SDXC UHS-II, Hasta 250 MB/s de Lectura, Clase 10, U3, V60, SD para fotógrafo profesional, camarógrafo, entusiasta (LSD128CB1667)</a>"
"€0,213",€213,€55,256 GB,2 years,USB,Flash,New,"SanDisk 256GB iXpand Flash Drive Go, Unidad Flash para iPhone con Lightning y USB Type-A 3.0","<a href=""https://www.amazon.es/dp/B07VQPDM56"">SanDisk 256GB iXpand Flash Drive Go, Unidad Flash para iPhone con Lightning y USB Type-A 3.0</a>","<a href=""https://www.amazon.es/dp/B07VQPDM56"">SanDisk 256GB iXpand Flash Drive Go, Unidad Flash para iPhone con Lightning y USB Type-A 3.0</a>"
"€0,213",€213,€55,256 GB,2 years,USB,Flash,Used,"SanDisk 256GB iXpand Flash Drive Go, Unidad Flash para iPhone con Lightning y USB Type-A 3.0","<a href=""https://www.amazon.es/dp/B07VQPDM56"">SanDisk 256GB iXpand Flash Drive Go, Unidad Flash para iPhone con Lightning y USB Type-A 3.0</a>","<a href=""https://www.amazon.es/dp/B07VQPDM56"">SanDisk 256GB iXpand Flash Drive Go, Unidad Flash para iPhone con Lightning y USB Type-A 3.0</a>"
"€0,215",€215,€55,256 GB,,SD,Flash,Used,Kingston Canvas React Plus V60 SD 256GB SDXC UHS-II 280R/150W U3 V60 for Full HD/4K,"<a href=""https://www.amazon.es/dp/B0CW9YLPMJ"">Kingston Canvas React Plus V60 SD 256GB SDXC UHS-II 280R/150W U3 V60 for Full HD/4K</a>","<a href=""https://www.amazon.es/dp/B0CW9YLPMJ"">Kingston Canvas React Plus V60 SD 256GB SDXC UHS-II 280R/150W U3 V60 for Full HD/4K</a>"
"€0,218",€218,€7,32 GB,,microSD,Flash,New,"Netac 32GB Tarjeta Micro SD A1, U1, C10, V10, UHS-I, Velocidad hasta 100MB/s Lectura y 10MB/s Escritura, Tarjeta de Memoria Ideal para Teléfono, Videocámara, Nintendo Switch, GoPro, Tableta","<a href=""https://www.amazon.es/dp/B0833XXLJR"">Netac 32GB Tarjeta Micro SD A1, U1, C10, V10, UHS-I, Velocidad hasta 100MB/s Lectura y 10MB/s Escritura, Tarjeta de Memoria Ideal para Teléfono, Videocámara, Nintendo Switch, GoPro, Tableta</a>"
"€0,224",€224,€14,64 GB,,SD,Flash,New,"SanDisk Extreme SDXC Tarjeta SD 64 GB (SD Card UHS-I, V30, hasta 170 MB/s, Software de recuperación de datos RescuePRO Deluxe, SanDisk Quicklow Technologie, 4K UHD Videos, Class 10, U3","<a href=""https://www.amazon.es/dp/B09X7DY7Q4"">SanDisk Extreme SDXC Tarjeta SD 64 GB (SD Card UHS-I, V30, hasta 170 MB/s, Software de recuperación de datos RescuePRO Deluxe, SanDisk Quicklow Technologie, 4K UHD Videos, Class 10, U3</a>","<a href=""https://www.amazon.es/dp/B09X7DY7Q4"">SanDisk Extreme SDXC Tarjeta SD 64 GB (SD Card UHS-I, V30, hasta 170 MB/s, Software de recuperación de datos RescuePRO Deluxe, SanDisk Quicklow Technologie, 4K UHD Videos, Class 10, U3</a>"
"€0,225",€225,€29,128 GB,,USB,Flash,Used,"SanDisk 128GB Extreme PRO Memoria flash de estado sólido USB 3.2 (lectura hasta 420 MB/s, escritura hasta 380 MB/s, protección con contraseña, carcasa metálica, software RescuePRO Deluxe)","<a href=""https://www.amazon.es/dp/B01MU8TZRV"">SanDisk 128GB Extreme PRO Memoria flash de estado sólido USB 3.2 (lectura hasta 420 MB/s, escritura hasta 380 MB/s, protección con contraseña, carcasa metálica, software RescuePRO Deluxe)</a>","<a href=""https://www.amazon.es/dp/B01MU8TZRV"">SanDisk 128GB Extreme PRO Memoria flash de estado sólido USB 3.2 (lectura hasta 420 MB/s, escritura hasta 380 MB/s, protección con contraseña, carcasa metálica, software RescuePRO Deluxe)</a>"
"€0,226",€226,€14,64 GB,,SD,Flash,New,"Lexar Profesional 633x Tarjeta SD 64GB, SDXC UHS-I, Hasta 95 MB/s de Lectura, para DSLR de gama media, Videocámara HD, Cámara 3D (LSD64GCB1EU633)","<a href=""https://www.amazon.es/dp/B012PL8666"">Lexar Profesional 633x Tarjeta SD 64GB, SDXC UHS-I, Hasta 95 MB/s de Lectura, para DSLR de gama media, Videocámara HD, Cámara 3D (LSD64GCB1EU633)</a>"
"€0,226",€226,€29,128 GB,,SD,Flash,New,"Lexar Professional 1667x Tarjeta de memoria SD 128GB, SDXC UHS-II, Hasta 250 MB/s de Lectura, Clase 10, U3, V60, SD para fotógrafo profesional, camarógrafo, entusiasta (LSD128CB1667)","<a href=""https://www.amazon.es/dp/B07SZ3GCC6"">Lexar Professional 1667x Tarjeta de memoria SD 128GB, SDXC UHS-II, Hasta 250 MB/s de Lectura, Clase 10, U3, V60, SD para fotógrafo profesional, camarógrafo, entusiasta (LSD128CB1667)</a>","<a href=""https://www.amazon.es/dp/B07SZ3GCC6"">Lexar Professional 1667x Tarjeta de memoria SD 128GB, SDXC UHS-II, Hasta 250 MB/s de Lectura, Clase 10, U3, V60, SD para fotógrafo profesional, camarógrafo, entusiasta (LSD128CB1667)</a>"
"€0,227",€227,€7,32 GB,,microSD,Flash,Used,SanDisk Ultra microSDHC 32GB + SD Adapter 100MB/s Class 10 UHS-I,"<a href=""https://www.amazon.es/dp/B08HVWJM8C"">SanDisk Ultra microSDHC 32GB + SD Adapter 100MB/s Class 10 UHS-I</a>","<a href=""https://www.amazon.es/dp/B08HVWJM8C"">SanDisk Ultra microSDHC 32GB + SD Adapter 100MB/s Class 10 UHS-I</a>"
"€0,228",€228,€7,32 GB,,microSD,Flash,New,"SanDisk SDSQUA4-032G-GN6MA Ultra 32 GB - Tarjeta de memoria microSDHC + Adaptador SD, Velocidad de lectura de hasta 120 MB/s, Clase 10, U1, Rojo /Gris","<a href=""https://www.amazon.es/dp/B08GY9NYRM"">SanDisk SDSQUA4-032G-GN6MA Ultra 32 GB - Tarjeta de memoria microSDHC + Adaptador SD, Velocidad de lectura de hasta 120 MB/s, Clase 10, U1, Rojo /Gris</a>","<a href=""https://www.amazon.es/dp/B08GY9NYRM"">SanDisk SDSQUA4-032G-GN6MA Ultra 32 GB - Tarjeta de memoria microSDHC + Adaptador SD, Velocidad de lectura de hasta 120 MB/s, Clase 10, U1, Rojo /Gris</a>"
"€0,228",€228,€15,64 GB,,SD,Flash,New,"Lexar Tarjeta SD 64 GB Silver, hasta 205 MB/s de Lectura, Tarjeta de Memoria SDXC UHS-I, Clase 10, U3, V30, SD Card para Fotógrafos Profesionales, Videógrafos y Entusiastas","<a href=""https://www.amazon.es/dp/B0D12PM7M5"">Lexar Tarjeta SD 64 GB Silver, hasta 205 MB/s de Lectura, Tarjeta de Memoria SDXC UHS-I, Clase 10, U3, V30, SD Card para Fotógrafos Profesionales, Videógrafos y Entusiastas</a>"
"€0,229",€229,€29,128 GB,,SD,Flash,Used,"Kodak SDXC 128GB Class 10 U3 - Tarjeta SD Kodak SDHC (CLASS10, 128 GB)","<a href=""https://www.amazon.es/dp/B01FZPD0F6"">Kodak SDXC 128GB Class 10 U3 - Tarjeta SD Kodak SDHC (CLASS10, 128 GB)</a>","<a href=""https://www.amazon.es/dp/B01FZPD0F6"">Kodak SDXC 128GB Class 10 U3 - Tarjeta SD Kodak SDHC (CLASS10, 128 GB)</a>"
"€0,234",€234,€30,128 GB,,SD,Flash,New,"SanDisk Extreme PRO 128GB SDXC Memory Card up to 170MB/s, UHS-1, Class 10, U3, V30","<a href=""https://www.amazon.es/dp/B07H9DVLBB"">SanDisk Extreme PRO 128GB SDXC Memory Card up to 170MB/s, UHS-1, Class 10, U3, V30</a>","<a href=""https://www.amazon.es/dp/B07H9DVLBB"">SanDisk Extreme PRO 128GB SDXC Memory Card up to 170MB/s, UHS-1, Class 10, U3, V30</a>"
"€0,234",€234,€15,64 GB,,microSD,Flash,Used,"Kingston Canvas Select Plus Tarjeta microSD, SDCS2/64GB-2P1A Class 10 (2X Tarjetas,SD con Adaptador SD)","<a href=""https://www.amazon.es/dp/B07Z4GQHD6"">Kingston Canvas Select Plus Tarjeta microSD, SDCS2/64GB-2P1A Class 10 (2X Tarjetas,SD con Adaptador SD)</a>","<a href=""https://www.amazon.es/dp/B07Z4GQHD6"">Kingston Canvas Select Plus Tarjeta microSD, SDCS2/64GB-2P1A Class 10 (2X Tarjetas,SD con Adaptador SD)</a>"
"€0,234",€234,€30,128 GB,,USB,Flash,New,"SanDisk 128GB Extreme PRO Memoria flash de estado sólido USB 3.2 (lectura hasta 420 MB/s, escritura hasta 380 MB/s, protección con contraseña, carcasa metálica, software RescuePRO Deluxe)","<a href=""https://www.amazon.es/dp/B01MU8TZRV"">SanDisk 128GB Extreme PRO Memoria flash de estado sólido USB 3.2 (lectura hasta 420 MB/s, escritura hasta 380 MB/s, protección con contraseña, carcasa metálica, software RescuePRO Deluxe)</a>","<a href=""https://www.amazon.es/dp/B01MU8TZRV"">SanDisk 128GB Extreme PRO Memoria flash de estado sólido USB 3.2 (lectura hasta 420 MB/s, escritura hasta 380 MB/s, protección con contraseña, carcasa metálica, software RescuePRO Deluxe)</a>"
"€0,235",€235,€235,1 TB,,CFexpress,Flash,New,ANGELBIRD AV Pro CFexpress B SE 1 TB,"<a href=""https://www.amazon.es/dp/B0CBPF9YNR"">ANGELBIRD AV Pro CFexpress B SE 1 TB</a>"
"€0,236",€236,€15,64 GB,1 year,microSD,Flash,Used,"Amazon Basics - MicroSDXC, con Adaptador SD, A2, U3, velocidad de lectura hasta 100 MB/s, 64 GB (2 unidades), Negro","<a href=""https://www.amazon.es/dp/B08TJTB8XS"">Amazon Basics - MicroSDXC, con Adaptador SD, A2, U3, velocidad de lectura hasta 100 MB/s, 64 GB (2 unidades), Negro</a>","<a href=""https://www.amazon.es/dp/B08TJTB8XS"">Amazon Basics - MicroSDXC, con Adaptador SD, A2, U3, velocidad de lectura hasta 100 MB/s, 64 GB (2 unidades), Negro</a>"
"€0,236",€236,€8,32 GB,,microSD,Flash,Used,"SanDisk SDSQUA4-032G-GN6MA Ultra 32 GB - Tarjeta de memoria microSDHC + Adaptador SD, Velocidad de lectura de hasta 120 MB/s, Clase 10, U1, Rojo /Gris","<a href=""https://www.amazon.es/dp/B08GY9NYRM"">SanDisk SDSQUA4-032G-GN6MA Ultra 32 GB - Tarjeta de memoria microSDHC + Adaptador SD, Velocidad de lectura de hasta 120 MB/s, Clase 10, U1, Rojo /Gris</a>","<a href=""https://www.amazon.es/dp/B08GY9NYRM"">SanDisk SDSQUA4-032G-GN6MA Ultra 32 GB - Tarjeta de memoria microSDHC + Adaptador SD, Velocidad de lectura de hasta 120 MB/s, Clase 10, U1, Rojo /Gris</a>"
"€0,246",€246,€16,64 GB,1 year,microSD,Flash,New,"Amazon Basics - MicroSDXC, con Adaptador SD, A2, U3, velocidad de lectura hasta 100 MB/s, 64 GB (2 unidades), Negro","<a href=""https://www.amazon.es/dp/B08TJTB8XS"">Amazon Basics - MicroSDXC, con Adaptador SD, A2, U3, velocidad de lectura hasta 100 MB/s, 64 GB (2 unidades), Negro</a>","<a href=""https://www.amazon.es/dp/B08TJTB8XS"">Amazon Basics - MicroSDXC, con Adaptador SD, A2, U3, velocidad de lectura hasta 100 MB/s, 64 GB (2 unidades), Negro</a>"
"€0,246",€246,€63,256 GB,,SD,Flash,New,Kingston Canvas React Plus V60 SD 256GB SDXC UHS-II 280R/150W U3 V60 for Full HD/4K,"<a href=""https://www.amazon.es/dp/B0CW9YLPMJ"">Kingston Canvas React Plus V60 SD 256GB SDXC UHS-II 280R/150W U3 V60 for Full HD/4K</a>","<a href=""https://www.amazon.es/dp/B0CW9YLPMJ"">Kingston Canvas React Plus V60 SD 256GB SDXC UHS-II 280R/150W U3 V60 for Full HD/4K</a>"
"€0,249",€249,€128,512 GB,,SD,Flash,Used,"Lexar SILVER PRO Tarjeta SD de 512GB, tarjeta de memoria SD UHS-II, V60, U3, C10, lectura de hasta 280MB/s, escritura de 160MB/s, tarjeta SDXC para DSLR/cámara/fotógrafo/videógrafo (LSDSIPR512G-BNNAA)","<a href=""https://www.amazon.es/dp/B0CBBY4RZ2"">Lexar SILVER PRO Tarjeta SD de 512GB, tarjeta de memoria SD UHS-II, V60, U3, C10, lectura de hasta 280MB/s, escritura de 160MB/s, tarjeta SDXC para DSLR/cámara/fotógrafo/videógrafo (LSDSIPR512G-BNNAA)</a>","<a href=""https://www.amazon.es/dp/B0CBBY4RZ2"">Lexar SILVER PRO Tarjeta SD de 512GB, tarjeta de memoria SD UHS-II, V60, U3, C10, lectura de hasta 280MB/s, escritura de 160MB/s, tarjeta SDXC para DSLR/cámara/fotógrafo/videógrafo (LSDSIPR512G-BNNAA)</a>"
"€0,256",€256,€8,32 GB,,microSD,Flash,New,"SanDisk Ultra 32GB microSDHC Memory Card + SD Adapter with A1 App Performance Up to 120MB/s, Class 10, UHS-I","<a href=""https://www.amazon.es/dp/B08HYFMVV6"">SanDisk Ultra 32GB microSDHC Memory Card + SD Adapter with A1 App Performance Up to 120MB/s, Class 10, UHS-I</a>"
"€0,256",€256,€16,64 GB,,SD,Flash,New,"SanDisk 64GB Extreme PRO, Tarjeta de memoria, SDXC, hasta 200 MB/s, + RescuePro Deluxe, UHS-I Class 10 U3 V30","<a href=""https://www.amazon.es/dp/B09X7C7NCZ"">SanDisk 64GB Extreme PRO, Tarjeta de memoria, SDXC, hasta 200 MB/s, + RescuePro Deluxe, UHS-I Class 10 U3 V30</a>","<a href=""https://www.amazon.es/dp/B09X7C7NCZ"">SanDisk 64GB Extreme PRO, Tarjeta de memoria, SDXC, hasta 200 MB/s, + RescuePro Deluxe, UHS-I Class 10 U3 V30</a>"
