Price per GB,Price per TB,Price,Capacity,Warranty,Form Factor,Technology,Condition,Affiliate Link,Affiliate Link HTML
"€0,167",€167,€21,128 GB,,microSD,Flash,New,"SanDisk Extreme Pro 128GB microSDXC Memory Card + SD Adapter with A2 App Performance + Rescue Pro Deluxe 170MB/s Class 10, UHS-I, U3, V30","<a href=""https://www.amazon.fr/dp/B07G3H5RBT"">SanDisk Extreme Pro 128GB microSDXC Memory Card + SD Adapter with A2 App Performance + Rescue Pro Deluxe 170MB/s Class 10, UHS-I, U3, V30</a>","<a href=""https://www.amazon.fr/dp/B07G3H5RBT"">SanDisk Extreme Pro 128GB microSDXC Memory Card + SD Adapter with A2 App Performance + Rescue Pro Deluxe 170MB/s Class 10, UHS-I, U3, V30</a>"
"€0,168",€168,€22,128 GB,,microSD,Flash,New,SanDisk 128 Go Extreme PRO microSDXC carte + adaptateur SD + RescuePro Deluxe jusqu'à 200 Mo/s avec des performances applicatives A2 UHS-I Class 10 U3 V30,"<a href=""https://www.amazon.fr/dp/B09X7DNF6G"">SanDisk 128 Go Extreme PRO microSDXC carte + adaptateur SD + RescuePro Deluxe jusqu'à 200 Mo/s avec des performances applicatives A2 UHS-I Class 10 U3 V30</a>","<a href=""https://www.amazon.fr/dp/B09X7DNF6G"">SanDisk 128 Go Extreme PRO microSDXC carte + adaptateur SD + RescuePro Deluxe jusqu'à 200 Mo/s avec des performances applicatives A2 UHS-I Class 10 U3 V30</a>"
"€0,170",€170,€11,64 GB,10 years,microSD,Flash,New,"SanDisk Ultra 64 GB microSDXC Memory Card + SD Adapter with A1 App Performance Up to 120 MB/s, Class 10, U1, Red/Grey","<a href=""https://www.amazon.fr/dp/B08GYBBBBH"">SanDisk Ultra 64 GB microSDXC Memory Card + SD Adapter with A1 App Performance Up to 120 MB/s, Class 10, U1, Red/Grey</a>","<a href=""https://www.amazon.fr/dp/B08GYBBBBH"">SanDisk Ultra 64 GB microSDXC Memory Card + SD Adapter with A1 App Performance Up to 120 MB/s, Class 10, U1, Red/Grey</a>"
"€0,170",€170,€170,1 TB,,External,SSD,New,"LaCie Rugged Mini 1To Disque SSD externe, USB-C Thunderbolt 3, Résistance extrême à l'eau et aux chutes de trois mètres, avec USB-C sans câble USB-A, services Rescue valables 5 ans (STMF1000400)","<a href=""https://www.amazon.fr/dp/B0C349NKQK"">LaCie Rugged Mini 1To Disque SSD externe, USB-C Thunderbolt 3, Résistance extrême à l'eau et aux chutes de trois mètres, avec USB-C sans câble USB-A, services Rescue valables 5 ans (STMF1000400)</a>"
"€0,170",€170,€11,64 GB,,USB,Flash,Used,Kingston DataTraveler Exodia M Clé USB 3.2 Gen 1 DTXM/64GB - avec capuchon mobile (Noir + Bleu),"<a href=""https://www.amazon.fr/dp/B0B1JNDZ5J"">Kingston DataTraveler Exodia M Clé USB 3.2 Gen 1 DTXM/64GB - avec capuchon mobile (Noir + Bleu)</a>","<a href=""https://www.amazon.fr/dp/B0B1JNDZ5J"">Kingston DataTraveler Exodia M Clé USB 3.2 Gen 1 DTXM/64GB - avec capuchon mobile (Noir + Bleu)</a>"
"€0,170",€170,€22,128 GB,2 years,External,SSD,New,"HP x911w 128 Go Clé USB SSD 3.2, Vitesse de Lecture de 500 Mo/s, Vitesse d'écriture de 450 Mo/s, Design Push and Pull","<a href=""https://www.amazon.fr/dp/B0B1WSTNBL"">HP x911w 128 Go Clé USB SSD 3.2, Vitesse de Lecture de 500 Mo/s, Vitesse d'écriture de 450 Mo/s, Design Push and Pull</a>"
"€0,180",€180,€23,128 GB,2 years,microSD,Flash,New,"Lexar Carte Micro SD 128 Go Lot de 2 Cartes, Carte Mémoire Micro SD+ Adaptateur, Microsdxc Carte TF jusqu'à 100 Mo/s, A1, U3, C10, V30, Full HD et 4K UHD pour Caméra, Telephone, Switch","<a href=""https://www.amazon.fr/dp/B0B1881Y7H"">Lexar Carte Micro SD 128 Go Lot de 2 Cartes, Carte Mémoire Micro SD+ Adaptateur, Microsdxc Carte TF jusqu'à 100 Mo/s, A1, U3, C10, V30, Full HD et 4K UHD pour Caméra, Telephone, Switch</a>"
"€0,184",€184,€46,250 GB,,M.2,NVMe,New,"SSK SSD Externe 250Go NVMe SSD Portable, jusqu'à 1050 Mo/s Vitesse de Transmission extrême USBC 3.2 Gen2 Solid State Drive pour appareils de Type c, PS5, Xbox, MacBook/Pro/Air et Plus","<a href=""https://www.amazon.fr/dp/B0BJV16HC6"">SSK SSD Externe 250Go NVMe SSD Portable, jusqu'à 1050 Mo/s Vitesse de Transmission extrême USBC 3.2 Gen2 Solid State Drive pour appareils de Type c, PS5, Xbox, MacBook/Pro/Air et Plus</a>"
"€0,186",€186,€186,1 TB,,M.2,NVMe,Used,"Crucial T705 SSD 1To PCIe Gen5 NVMe M.2 SSD Interne Gaming, jusqu’à 13.600Mo/s, Microsoft DirectStorage, Rétrocompatibilité PCIe 4.0, Disque Dur SSD - CT1000T705SSD3","<a href=""https://www.amazon.fr/dp/B0CTRV9CVP"">Crucial T705 SSD 1To PCIe Gen5 NVMe M.2 SSD Interne Gaming, jusqu’à 13.600Mo/s, Microsoft DirectStorage, Rétrocompatibilité PCIe 4.0, Disque Dur SSD - CT1000T705SSD3</a>","<a href=""https://www.amazon.fr/dp/B0CTRV9CVP"">Crucial T705 SSD 1To PCIe Gen5 NVMe M.2 SSD Interne Gaming, jusqu’à 13.600Mo/s, Microsoft DirectStorage, Rétrocompatibilité PCIe 4.0, Disque Dur SSD - CT1000T705SSD3</a>"
"€0,187",€187,€24,128 GB,,SD,Flash,Used,"SanDisk Extreme PRO 128GB SDXC Memory Card up to 170MB/s, UHS-1, Class 10, U3, V30","<a href=""https://www.amazon.fr/dp/B07H9DVLBB"">SanDisk Extreme PRO 128GB SDXC Memory Card up to 170MB/s, UHS-1, Class 10, U3, V30</a>","<a href=""https://www.amazon.fr/dp/B07H9DVLBB"">SanDisk Extreme PRO 128GB SDXC Memory Card up to 170MB/s, UHS-1, Class 10, U3, V30</a>"
"€0,189",€189,€48,256 GB,5 years,SD,Flash,New,PNY Carte Mémoire SDXC 256 Go EliteX-PRO60 Classe 10 U3 V60 UHS-II,"<a href=""https://www.amazon.fr/dp/B0B94S6H7P"">PNY Carte Mémoire SDXC 256 Go EliteX-PRO60 Classe 10 U3 V60 UHS-II</a>"
"€0,192",€192,€96,500 GB,,External,SSD,New,"Samsung SSD Externe T7 500 Go, Bleu, MU-PC500H/WW, Vitesse de lecture/écriture jusqu'à 1050 Mo/s, Sécurisation par mot de passe","<a href=""https://www.amazon.fr/dp/B087DG2BHB"">Samsung SSD Externe T7 500 Go, Bleu, MU-PC500H/WW, Vitesse de lecture/écriture jusqu'à 1050 Mo/s, Sécurisation par mot de passe</a>"
"€0,194",€194,€97,500 GB,,External,SSD,New,"Samsung SSD Externe T7 500 Go, Rouge, MU-PC500R/WW, Vitesse de lecture/écriture jusqu'à 1050 Mo/s, Sécurisation par mot de passe","<a href=""https://www.amazon.fr/dp/B087DF38J9"">Samsung SSD Externe T7 500 Go, Rouge, MU-PC500R/WW, Vitesse de lecture/écriture jusqu'à 1050 Mo/s, Sécurisation par mot de passe</a>"
"€0,202",€202,€13,64 GB,,microSD,Flash,Used,SanDisk 64 Go Extreme PRO microSDXC carte + adaptateur SD + RescuePro Deluxe jusqu'à 200 Mo/s avec des performances applicatives A2 UHS-I Class 10 U3 V30,"<a href=""https://www.amazon.fr/dp/B09X7BYSFG"">SanDisk 64 Go Extreme PRO microSDXC carte + adaptateur SD + RescuePro Deluxe jusqu'à 200 Mo/s avec des performances applicatives A2 UHS-I Class 10 U3 V30</a>","<a href=""https://www.amazon.fr/dp/B09X7BYSFG"">SanDisk 64 Go Extreme PRO microSDXC carte + adaptateur SD + RescuePro Deluxe jusqu'à 200 Mo/s avec des performances applicatives A2 UHS-I Class 10 U3 V30</a>"
"€0,202",€202,€202,1 TB,,M.2,NVMe,New,"Crucial T705 SSD 1To PCIe Gen5 NVMe M.2 SSD Interne Gaming, jusqu’à 13.600Mo/s, Microsoft DirectStorage, Rétrocompatibilité PCIe 4.0, Disque Dur SSD - CT1000T705SSD3","<a href=""https://www.amazon.fr/dp/B0CTRV9CVP"">Crucial T705 SSD 1To PCIe Gen5 NVMe M.2 SSD Interne Gaming, jusqu’à 13.600Mo/s, Microsoft DirectStorage, Rétrocompatibilité PCIe 4.0, Disque Dur SSD - CT1000T705SSD3</a>","<a href=""https://www.amazon.fr/dp/B0CTRV9CVP"">Crucial T705 SSD 1To PCIe Gen5 NVMe M.2 SSD Interne Gaming, jusqu’à 13.600Mo/s, Microsoft DirectStorage, Rétrocompatibilité PCIe 4.0, Disque Dur SSD - CT1000T705SSD3</a>"
"€0,203",€203,€26,128 GB,10 years,SD,Flash,New,"SanDisk Ultra 128GB SDXC Memory Card, Up to 120 MB/s, Class 10, UHS-I, V10","<a href=""https://www.amazon.fr/dp/B08GY61ZZN"">SanDisk Ultra 128GB SDXC Memory Card, Up to 120 MB/s, Class 10, UHS-I, V10</a>","<a href=""https://www.amazon.fr/dp/B08GY61ZZN"">SanDisk Ultra 128GB SDXC Memory Card, Up to 120 MB/s, Class 10, UHS-I, V10</a>"
"€0,203",€203,€26,128 GB,,SD,Flash,New,"SanDisk 128 Go Extreme PRO carte SDXC + RescuePRO Deluxe, jusqu'à 200 Mo/s, UHS-I, Classe 10, U3, V30","<a href=""https://www.amazon.fr/dp/B09X7FXHVJ"">SanDisk 128 Go Extreme PRO carte SDXC + RescuePRO Deluxe, jusqu'à 200 Mo/s, UHS-I, Classe 10, U3, V30</a>","<a href=""https://www.amazon.fr/dp/B09X7FXHVJ"">SanDisk 128 Go Extreme PRO carte SDXC + RescuePRO Deluxe, jusqu'à 200 Mo/s, UHS-I, Classe 10, U3, V30</a>"
"€0,203",€203,€13,64 GB,,SD,Flash,New,"Lexar High-Performance 800x Pro 64 Go Carte SD, Carte SDXC UHS-I, Carte SD 3.0 jusqu'à 150 Mo/s en Lecture, Carte mémoire SD V30, U3, C10 pour Reflex numérique/caméscope HD (LSD0800P064G-BNNAA)","<a href=""https://www.amazon.fr/dp/B0CS5QLF6R"">Lexar High-Performance 800x Pro 64 Go Carte SD, Carte SDXC UHS-I, Carte SD 3.0 jusqu'à 150 Mo/s en Lecture, Carte mémoire SD V30, U3, C10 pour Reflex numérique/caméscope HD (LSD0800P064G-BNNAA)</a>"
"€0,207",€207,€13,64 GB,,SD,Flash,Used,"SanDisk 64 Go Extreme PRO carte SDXC + RescuePRO Deluxe, jusqu'à 200 Mo/s, UHS-I, Classe 10, U3, V30","<a href=""https://www.amazon.fr/dp/B09X7C7NCZ"">SanDisk 64 Go Extreme PRO carte SDXC + RescuePRO Deluxe, jusqu'à 200 Mo/s, UHS-I, Classe 10, U3, V30</a>","<a href=""https://www.amazon.fr/dp/B09X7C7NCZ"">SanDisk 64 Go Extreme PRO carte SDXC + RescuePRO Deluxe, jusqu'à 200 Mo/s, UHS-I, Classe 10, U3, V30</a>"
"€0,208",€208,€27,128 GB,5 years,SD,Flash,New,PNY Carte Mémoire SDXC 128 Go EliteX-PRO60 Classe 10 U3 V60 UHS-II,"<a href=""https://www.amazon.fr/dp/B0B94SNY2Y"">PNY Carte Mémoire SDXC 128 Go EliteX-PRO60 Classe 10 U3 V60 UHS-II</a>"
"€0,211",€211,€13,64 GB,,SD,Flash,New,"Lexar Silver Carte SD 64Go, UHS-I Carte SDXC Jusqu'à 205 Mo/s en Lecture, 90 Mo/s en écriture, V30, 4K UHD Video, U3, Classe 10, Carte Mémoire SDXC avec Lexar Lifetime Data Recovery","<a href=""https://www.amazon.fr/dp/B0D12PM7M5"">Lexar Silver Carte SD 64Go, UHS-I Carte SDXC Jusqu'à 205 Mo/s en Lecture, 90 Mo/s en écriture, V30, 4K UHD Video, U3, Classe 10, Carte Mémoire SDXC avec Lexar Lifetime Data Recovery</a>"
"€0,217",€217,€217,1 TB,,External,SSD,New,"Lexar Professional Go Portable SSD with HUB 1To, Ultra-Compact, supporte Apple ProRes, jusqu'à 1050MB/s en Lecture et 1000MB/s en écriture, USB 3.2 Gen 2, IP65, pour iPhone 15/16 Pro, Silver","<a href=""https://www.amazon.fr/dp/B0DGQGG86V"">Lexar Professional Go Portable SSD with HUB 1To, Ultra-Compact, supporte Apple ProRes, jusqu'à 1050MB/s en Lecture et 1000MB/s en écriture, USB 3.2 Gen 2, IP65, pour iPhone 15/16 Pro, Silver</a>"
"€0,218",€218,€28,128 GB,,SD,Flash,New,"SanDisk Extreme PRO 128GB SDXC Memory Card up to 170MB/s, UHS-1, Class 10, U3, V30","<a href=""https://www.amazon.fr/dp/B07H9DVLBB"">SanDisk Extreme PRO 128GB SDXC Memory Card up to 170MB/s, UHS-1, Class 10, U3, V30</a>","<a href=""https://www.amazon.fr/dp/B07H9DVLBB"">SanDisk Extreme PRO 128GB SDXC Memory Card up to 170MB/s, UHS-1, Class 10, U3, V30</a>"
"€0,218",€218,€7,32 GB,,USB,Flash,New,KOOTION 32Go Clé USB 2.0 Clef USB avec Trousseau 32Go Imperméable à l’Eau Jump Drive Mémoire Stick pour la Sauvegarde de l’Ordinateur/Ordinateur Portable,"<a href=""https://www.amazon.fr/dp/B07MQ4T5TS"">KOOTION 32Go Clé USB 2.0 Clef USB avec Trousseau 32Go Imperméable à l’Eau Jump Drive Mémoire Stick pour la Sauvegarde de l’Ordinateur/Ordinateur Portable</a>"
"€0,219",€219,€14,64 GB,,USB,Flash,New,"Cle USB 64 Go, EASTBULL Clé USB 2.0 Flash Drive Stockage Disque Mémoire Stick avec Cordes, Ensemble de Deux, Bleu/Violet","<a href=""https://www.amazon.fr/dp/B08312QV14"">Cle USB 64 Go, EASTBULL Clé USB 2.0 Flash Drive Stockage Disque Mémoire Stick avec Cordes, Ensemble de Deux, Bleu/Violet</a>","<a href=""https://www.amazon.fr/dp/B08312QV14"">Cle USB 64 Go, EASTBULL Clé USB 2.0 Flash Drive Stockage Disque Mémoire Stick avec Cordes, Ensemble de Deux, Bleu/Violet</a>"
"€0,222",€222,€57,256 GB,,External,SSD,New,"SanDisk Extreme PRO 256 Go Flash Drive, Clé USB, Lecture jusqu'à 420 Mo/s, 380 Mo/s en écriture, RescuePRO Deluxe, Protection par mot de passe, USB 3.2, résistant en aluminium métallique.","<a href=""https://www.amazon.fr/dp/B01N7QDO7M"">SanDisk Extreme PRO 256 Go Flash Drive, Clé USB, Lecture jusqu'à 420 Mo/s, 380 Mo/s en écriture, RescuePRO Deluxe, Protection par mot de passe, USB 3.2, résistant en aluminium métallique.</a>","<a href=""https://www.amazon.fr/dp/B01N7QDO7M"">SanDisk Extreme PRO 256 Go Flash Drive, Clé USB, Lecture jusqu'à 420 Mo/s, 380 Mo/s en écriture, RescuePRO Deluxe, Protection par mot de passe, USB 3.2, résistant en aluminium métallique.</a>"
"€0,225",€225,€7,32 GB,,microSD,Flash,New,"SanDisk Ultra 32 GB microSDHC Memory Card + SD Adapter with A1 App Performance Up to 120 MB/s, Class 10, U1, SDSQUA4-032G-GN6MA , Red/Grey","<a href=""https://www.amazon.fr/dp/B08GY9NYRM"">SanDisk Ultra 32 GB microSDHC Memory Card + SD Adapter with A1 App Performance Up to 120 MB/s, Class 10, U1, SDSQUA4-032G-GN6MA , Red/Grey</a>"
"€0,226",€226,€29,128 GB,,microSD,Flash,New,"Gigastone Lot de 2 Cartes Mémoire 128 Go Micro SDXC, Compatible avec Gopro Caméra Drone Tablette Samsung Sony, Haute Vitesse pour 4K UHD Vidéo, A1 U3 C10 avec Mini étui et Adaptateur SD.","<a href=""https://www.amazon.fr/dp/B07XG2X54Z"">Gigastone Lot de 2 Cartes Mémoire 128 Go Micro SDXC, Compatible avec Gopro Caméra Drone Tablette Samsung Sony, Haute Vitesse pour 4K UHD Vidéo, A1 U3 C10 avec Mini étui et Adaptateur SD.</a>"
"€0,226",€226,€29,128 GB,,microSD,Flash,New,"Gigastone Carte Micro SD 128 Go, Enregistrement vidéo 4K pour GoPro, caméra d'action, DJI, Drone, Nintendo Switch, R/W jusqu'à 100/50 Mo/s Carte mémoire microSDXC UHS-I U3 A2 V30 C10","<a href=""https://www.amazon.fr/dp/B07LBSBX5L"">Gigastone Carte Micro SD 128 Go, Enregistrement vidéo 4K pour GoPro, caméra d'action, DJI, Drone, Nintendo Switch, R/W jusqu'à 100/50 Mo/s Carte mémoire microSDXC UHS-I U3 A2 V30 C10</a>"
"€0,227",€227,€15,64 GB,10 years,SD,Flash,New,"SanDisk Ultra 64GB SDXC Memory Card, Up to 120 MB/s, Class 10, UHS-I, V10","<a href=""https://www.amazon.fr/dp/B08GY1QYXP"">SanDisk Ultra 64GB SDXC Memory Card, Up to 120 MB/s, Class 10, UHS-I, V10</a>","<a href=""https://www.amazon.fr/dp/B08GY1QYXP"">SanDisk Ultra 64GB SDXC Memory Card, Up to 120 MB/s, Class 10, UHS-I, V10</a>"
"€0,229",€229,€29,128 GB,,SD,Flash,Used,Kodak - Carte SD 128 Go UHS-I U3 V30 SDHC/XC - Carte Mémoire - Vitesse de Lecture 95MB/s Max - Vitesse d'Écriture 85MB/s Max - Stockage de Vidéos 4K Ultra HD et de Photos HD - SD Card,"<a href=""https://www.amazon.fr/dp/B01FZPD0F6"">Kodak - Carte SD 128 Go UHS-I U3 V30 SDHC/XC - Carte Mémoire - Vitesse de Lecture 95MB/s Max - Vitesse d'Écriture 85MB/s Max - Stockage de Vidéos 4K Ultra HD et de Photos HD - SD Card</a>","<a href=""https://www.amazon.fr/dp/B01FZPD0F6"">Kodak - Carte SD 128 Go UHS-I U3 V30 SDHC/XC - Carte Mémoire - Vitesse de Lecture 95MB/s Max - Vitesse d'Écriture 85MB/s Max - Stockage de Vidéos 4K Ultra HD et de Photos HD - SD Card</a>"
"€0,231",€231,€7,32 GB,,microSD,Flash,New,Kingston Canvas Select Plus Carte MIcro SD SDCS2/32GB Class 10 + Adaptateur inclus,"<a href=""https://www.amazon.fr/dp/B07YGZ7FY7"">Kingston Canvas Select Plus Carte MIcro SD SDCS2/32GB Class 10 + Adaptateur inclus</a>"
"€0,233",€233,€15,64 GB,,USB,Flash,New,"Philips Snow Édition High Speed clé USB 2.0 2X 64 Go pour PC, Ordinateur Portable, Stockage de données informatiques, Vitesse de Lecture jusqu'à 25 Mo/s","<a href=""https://www.amazon.fr/dp/B07YDPWTKH"">Philips Snow Édition High Speed clé USB 2.0 2X 64 Go pour PC, Ordinateur Portable, Stockage de données informatiques, Vitesse de Lecture jusqu'à 25 Mo/s</a>"
"€0,234",€234,€60,256 GB,,SD,Flash,New,"SABRENT Carte SD UHS-II 256Go V60, SDXC Carte mémoire, Vitesse de Lecture 270Mo/s, W170Mo/s Class 10, U3, pour Les Professionnels, cinéastes, photographes et conservateurs de Contenu (SD-TL60-256GB)","<a href=""https://www.amazon.fr/dp/B0BDT4SHC6"">SABRENT Carte SD UHS-II 256Go V60, SDXC Carte mémoire, Vitesse de Lecture 270Mo/s, W170Mo/s Class 10, U3, pour Les Professionnels, cinéastes, photographes et conservateurs de Contenu (SD-TL60-256GB)</a>"
"€0,235",€235,€30,128 GB,,SD,Flash,Used,"Lexar Professional 1667x Carte SD 128Go, Carte Memoire SDXC UHS-II, Jusqu'à 250 Mo/s en lecture, Class 10, U3, V60, SD pour photographe professionnel, vidéaste, passionné (LSD128CB1667)","<a href=""https://www.amazon.fr/dp/B07SZ3GCC6"">Lexar Professional 1667x Carte SD 128Go, Carte Memoire SDXC UHS-II, Jusqu'à 250 Mo/s en lecture, Class 10, U3, V60, SD pour photographe professionnel, vidéaste, passionné (LSD128CB1667)</a>","<a href=""https://www.amazon.fr/dp/B07SZ3GCC6"">Lexar Professional 1667x Carte SD 128Go, Carte Memoire SDXC UHS-II, Jusqu'à 250 Mo/s en lecture, Class 10, U3, V60, SD pour photographe professionnel, vidéaste, passionné (LSD128CB1667)</a>"
"€0,240",€240,€23,32 GB x3,,SD,Flash,New,"SanDisk Ultra 32GB SDHC Memory Card, Up to 120 MB/s, Class 10, UHS-I, V10, 3 packs","<a href=""https://www.amazon.fr/dp/B08GY9575R"">SanDisk Ultra 32GB SDHC Memory Card, Up to 120 MB/s, Class 10, UHS-I, V10, 3 packs</a>"
"€0,242",€242,€31,128 GB,,microSD,Flash,New,Carte NM 128Go 90Mo/S Nano Carte mémoire Nano Carte Uniquement Convient pour Huawei P30/P40/P50 series/Mate20 Series/Mate30 Series/Mate40/Mate40pro Nano 128GB Card,"<a href=""https://www.amazon.fr/dp/B085TH73WV"">Carte NM 128Go 90Mo/S Nano Carte mémoire Nano Carte Uniquement Convient pour Huawei P30/P40/P50 series/Mate20 Series/Mate30 Series/Mate40/Mate40pro Nano 128GB Card</a>"
"€0,247",€247,€63,256 GB,,SD,Flash,New,Kodak - Carte SD 256 Go UHS-I U3 V30 SDHC/XC - Carte Mémoire - Vitesse de Lecture 95MB/s Max - Vitesse d'Écriture 85MB/s Max - Stockage de Vidéos 4K Ultra HD et de Photos HD - SD Card,"<a href=""https://www.amazon.fr/dp/B095YPKZB8"">Kodak - Carte SD 256 Go UHS-I U3 V30 SDHC/XC - Carte Mémoire - Vitesse de Lecture 95MB/s Max - Vitesse d'Écriture 85MB/s Max - Stockage de Vidéos 4K Ultra HD et de Photos HD - SD Card</a>"
"€0,250",€250,€16,64 GB,2 years,microSD,Flash,New,"Lexar Carte Micro SD 64 Go Lot de 2 Cartes, Carte Mémoire Micro SD+ Adaptateur, Microsdxc Carte TF jusqu'à 100 Mo/s, A1, U3, C10, V30, Full HD et 4K UHD pour Caméra, Telephone, Switch","<a href=""https://www.amazon.fr/dp/B09PQFVJGV"">Lexar Carte Micro SD 64 Go Lot de 2 Cartes, Carte Mémoire Micro SD+ Adaptateur, Microsdxc Carte TF jusqu'à 100 Mo/s, A1, U3, C10, V30, Full HD et 4K UHD pour Caméra, Telephone, Switch</a>"
"€0,250",€250,€32,128 GB,,SD,Flash,New,"Lexar Professional 1667x Carte SD 128Go, Carte Memoire SDXC UHS-II, Jusqu'à 250 Mo/s en lecture, Class 10, U3, V60, SD pour photographe professionnel, vidéaste, passionné (LSD128CB1667)","<a href=""https://www.amazon.fr/dp/B07SZ3GCC6"">Lexar Professional 1667x Carte SD 128Go, Carte Memoire SDXC UHS-II, Jusqu'à 250 Mo/s en lecture, Class 10, U3, V60, SD pour photographe professionnel, vidéaste, passionné (LSD128CB1667)</a>","<a href=""https://www.amazon.fr/dp/B07SZ3GCC6"">Lexar Professional 1667x Carte SD 128Go, Carte Memoire SDXC UHS-II, Jusqu'à 250 Mo/s en lecture, Class 10, U3, V60, SD pour photographe professionnel, vidéaste, passionné (LSD128CB1667)</a>"
"€0,254",€254,€130,512 GB,,CFexpress,Flash,Used,"Lexar Professional Silver Series Carte CFexpress 512Go, Carte CFe de Type B jusqu'à 1750Mo/s en Lecture, adopte PCIe Gen3x2, Carte mémoire CF Compatible avec Les Reflex numériques (LCXEXSL512G-RNENG)","<a href=""https://www.amazon.fr/dp/B0CZ6Z3DWM"">Lexar Professional Silver Series Carte CFexpress 512Go, Carte CFe de Type B jusqu'à 1750Mo/s en Lecture, adopte PCIe Gen3x2, Carte mémoire CF Compatible avec Les Reflex numériques (LCXEXSL512G-RNENG)</a>","<a href=""https://www.amazon.fr/dp/B0CZ6Z3DWM"">Lexar Professional Silver Series Carte CFexpress 512Go, Carte CFe de Type B jusqu'à 1750Mo/s en Lecture, adopte PCIe Gen3x2, Carte mémoire CF Compatible avec Les Reflex numériques (LCXEXSL512G-RNENG)</a>"
"€0,254",€254,€130,512 GB,,M.2,NVMe,New,fanxiang 512Go Carte CFexpress - Carte CF Type B Jusqu'à 1780 Mo/s - PCle Gen3 NVMe 1.4 - Carte Mémoire pour Photographe Professionnel - CFE01,"<a href=""https://www.amazon.fr/dp/B0CNRMHBLH"">fanxiang 512Go Carte CFexpress - Carte CF Type B Jusqu'à 1780 Mo/s - PCle Gen3 NVMe 1.4 - Carte Mémoire pour Photographe Professionnel - CFE01</a>"
"€0,255",€255,€16,64 GB,,SD,Flash,New,"SanDisk 64 Go Extreme PRO carte SDXC + RescuePRO Deluxe, jusqu'à 200 Mo/s, UHS-I, Classe 10, U3, V30","<a href=""https://www.amazon.fr/dp/B09X7C7NCZ"">SanDisk 64 Go Extreme PRO carte SDXC + RescuePRO Deluxe, jusqu'à 200 Mo/s, UHS-I, Classe 10, U3, V30</a>","<a href=""https://www.amazon.fr/dp/B09X7C7NCZ"">SanDisk 64 Go Extreme PRO carte SDXC + RescuePRO Deluxe, jusqu'à 200 Mo/s, UHS-I, Classe 10, U3, V30</a>"
"€0,258",€258,€33,128 GB,,SD,Flash,New,"Gigastone Carte Mémoire SDXC 128 Go, 4K Caméra Pro Série, Vitesse de Transfert allant jusqu'à 100 Mo/s. Compatible avec Canon Nikon Sony Caméscope, A1 V30 UHS-I Classe 10 pour 4K UHD Vidéo","<a href=""https://www.amazon.fr/dp/B093BTSZ55"">Gigastone Carte Mémoire SDXC 128 Go, 4K Caméra Pro Série, Vitesse de Transfert allant jusqu'à 100 Mo/s. Compatible avec Canon Nikon Sony Caméscope, A1 V30 UHS-I Classe 10 pour 4K UHD Vidéo</a>"
"€0,265",€265,€17,64 GB,,microSD,Flash,New,"KEXIN Lot de 3 Cartes Micro Mémoire MicroSDXC SD 64 Go UHS-I, U3, C10, TF pour Drone, Dash Cam, Caméra de Sport, de Surveillance, Smartphone, Tablette, Ordinateur Portable","<a href=""https://www.amazon.fr/dp/B08JYDZ75X"">KEXIN Lot de 3 Cartes Micro Mémoire MicroSDXC SD 64 Go UHS-I, U3, C10, TF pour Drone, Dash Cam, Caméra de Sport, de Surveillance, Smartphone, Tablette, Ordinateur Portable</a>"
"€0,266",€266,€8,32 GB,,SD,Flash,Used,"SanDisk Ultra 32GB SDHC Memory Card, Up to 120 MB/s, Class 10, UHS-I, V10","<a href=""https://www.amazon.fr/dp/B08GYG6T12"">SanDisk Ultra 32GB SDHC Memory Card, Up to 120 MB/s, Class 10, UHS-I, V10</a>","<a href=""https://www.amazon.fr/dp/B08GYG6T12"">SanDisk Ultra 32GB SDHC Memory Card, Up to 120 MB/s, Class 10, UHS-I, V10</a>"
"€0,267",€267,€9,32 GB,2 years,microSD,Flash,New,"Lexar Carte Micro SD 32 Go, Carte Mémoire Micro SD+ Adaptateur, Microsdxc Carte TF jusqu'à 100 Mo/s, A1, U1, C10, V10, Full HD et 4K UHD pour Caméra, Telephone, Switch","<a href=""https://www.amazon.fr/dp/B08XZ6XC89"">Lexar Carte Micro SD 32 Go, Carte Mémoire Micro SD+ Adaptateur, Microsdxc Carte TF jusqu'à 100 Mo/s, A1, U1, C10, V10, Full HD et 4K UHD pour Caméra, Telephone, Switch</a>"
"€0,268",€268,€17,64 GB,,SD,Flash,Used,"Lexar Professional 1667x Carte SD 64 Go, Carte Memoire SDXC UHS-II, Jusqu'à 250 Mo/s en lecture, Class 10, U3, V60, SD pour photographe professionnel, vidéaste, passionné (LSD64GCB1667)","<a href=""https://www.amazon.fr/dp/B07T276D4R"">Lexar Professional 1667x Carte SD 64 Go, Carte Memoire SDXC UHS-II, Jusqu'à 250 Mo/s en lecture, Class 10, U3, V60, SD pour photographe professionnel, vidéaste, passionné (LSD64GCB1667)</a>","<a href=""https://www.amazon.fr/dp/B07T276D4R"">Lexar Professional 1667x Carte SD 64 Go, Carte Memoire SDXC UHS-II, Jusqu'à 250 Mo/s en lecture, Class 10, U3, V60, SD pour photographe professionnel, vidéaste, passionné (LSD64GCB1667)</a>"
